21515,Apple,iPhone 4,012430000788099,310012966971500,016505656414,VZN,Verizon
3362,Apple,iPhone 4,013263004678971,310170134803880,014157824811,TMO,T-Mobile
29972,Apple,iPhone,011808000095837,310070865634901,017075791166,ATT,AT&T
21940,Apple,iPhone 4,012430008719452,310120206216665,014087350604,SPR,Sprint
30044,Sony Ericsson,Xperia S,351710059983612,310160053497795,019253027304,TMO,T-Mobile
14219,Apple,iPhone,011364001075691,310160527953162,016504508570,TMO,T-Mobile
19254,Apple,iPhone 4,012337009478580,310012614101913,014158210467,VZN,Verizon
7989,Nokia,3410,350890805124868,310120404174727,019250112054,SPR,Sprint
30529,Apple,iPhone,011808004853116,310012666953370,014155160347,VZN,Verizon
25506,Google  Galaxy,Nexus,351746050911886,310012993874684,017078789642,VZN,Verizon
14452,Sony Ericsson,K770i,352384028416475,310070653047974,016509011362,ATT,AT&T
7954,Nokia,6310i,351488208937244,310170827442979,014150456986,TMO,T-Mobile
15875,Nokia,3410,350994809124055,310170367947370,019256609967,TMO,T-Mobile
22102,Nokia,3410,350994808134548,310170156416915,014083891910,TMO,T-Mobile
28974,Nokia,3410,350890805041494,310160911286717,016507244481,TMO,T-Mobile
6175,Apple,iPhone 4,012536001153402,310070169086408,014150976832,ATT,AT&T
5691,Nokia,6233,352749018401550,310160997789628,014152210993,TMO,T-Mobile
5597,ZTE,Blade,353160041046439,310170770102998,014151845124,TMO,T-Mobile
26960,Nokia,3410,350890809588536,310070241933484,019259466092,ATT,AT&T
29487,Apple,iPhone 4,012536004765629,310160159896139,019253343667,TMO,T-Mobile
15300,Apple,iPhone 5,013327001842213,310012536039464,014088242032,VZN,Verizon
23175,Apple,iPhone 5S,013883007643605,310012497324773,019258701050,VZN,Verizon
28465,Sony Ericsson,Xperia S,351710052563610,310012016930289,019253597274,VZN,Verizon
16215,Nokia,3410,350994806970249,310160185744065,014159449150,TMO,T-Mobile
7559,Apple,iPhone,011948002052698,310170366340403,014155161604,TMO,T-Mobile
22146,Sony Ericsson,K770i,352384023092370,310070611785092,017076448156,ATT,AT&T
2610,Samsung,Galaxy SIII,352260053699382,310170798812183,014152476323,TMO,T-Mobile
1887,Nokia,3410,350890801974773,310160007558181,015109283374,TMO,T-Mobile
27756,Apple,iPhone 4,012536007740530,310170420108625,017070955625,TMO,T-Mobile
7558,Nokia,6310i,351488209467396,310170366340403,014155161604,TMO,T-Mobile
29783,Apple,iPhone 4,012417004326665,310170405707462,014080789355,TMO,T-Mobile
31085,Nokia,3410,350890809075124,310170075322057,017079197053,TMO,T-Mobile
22151,Apple,iPhone,011744002016013,310012983072011,014152321440,VZN,Verizon
14969,Nokia,6310i,351488209282254,310012624983339,015107286742,VZN,Verizon
25843,Nokia,3410,350994800565870,310160113387799,014086592189,TMO,T-Mobile
10867,Apple,iPhone,011808003024785,310160246152409,017077931264,TMO,T-Mobile
19563,Nokia,6310i,351488200770620,310012413115838,016503561324,VZN,Verizon
22375,Apple,iPhone,011808002837580,310070610553791,017074872112,ATT,AT&T
26816,Apple,iPhone,011744000712878,310070671849966,015103633241,ATT,AT&T
29903,Apple,iPhone,012159009731510,310160493609667,014084431591,TMO,T-Mobile
15591,Apple,iPhone 5,013327000393825,310170259028869,015108678084,TMO,T-Mobile
18834,Apple,iPhone 4,012536007812779,310070333604460,017072304186,ATT,AT&T
4945,Apple,iPhone,012268008454373,310160018577756,017073048644,TMO,T-Mobile
11561,Apple,iPhone 4,012430006945097,310012689885978,019259443516,VZN,Verizon
876,Google  Galaxy,Nexus,351746055816431,310070018211960,014152327789,ATT,AT&T
5834,Apple,iPhone,012159003342300,310120444943798,019256849017,SPR,Sprint
21448,Google  Galaxy,Nexus,351746050138620,310120665290383,015105314426,SPR,Sprint
26896,Nokia,3410,350994809140903,310160057013393,014155387513,TMO,T-Mobile
22412,Samsung,Galaxy SIII,352260056213050,310120039099449,017074220966,SPR,Sprint
14715,Nokia,6233,352749016759970,310170850010283,014088229258,TMO,T-Mobile
1390,Nokia,6310i,351549007963446,310120905572470,014083543522,SPR,Sprint
10539,Apple,iPhone,012268009816140,310160379148930,016502791681,TMO,T-Mobile
22343,Apple,iPhone,012159006031565,310070034175035,014089558006,ATT,AT&T
2504,Apple,iPhone 4,013263001076032,310070109166018,016508236829,ATT,AT&T
1171,Apple,iPhone,011300006880302,310160915701411,016508226411,TMO,T-Mobile
25207,Apple,iPhone,012161001813930,310170549582548,014158491266,TMO,T-Mobile
2568,Apple,iPhone 4,012338005189939,310070473257663,014086900600,ATT,AT&T
3296,Apple,iPhone 4,013263008941786,310160580668107,016507699354,TMO,T-Mobile
24189,Apple,iPhone 5,013327009836203,310120185527590,015100654007,SPR,Sprint
21111,Sony Ericsson,K770i,352384023587735,310170962662831,016501908282,TMO,T-Mobile
23046,Samsung,Galaxy SIII,352260059179139,310160587326846,019254257570,TMO,T-Mobile
27024,Apple,iPhone,011812003810570,310170397549034,014083603788,TMO,T-Mobile
10970,Apple,iPhone 4,012430007037793,310160882037417,017077484330,TMO,T-Mobile
2007,Apple,iPhone 4,012337005958904,310160957898474,019251284598,TMO,T-Mobile
25116,Apple,iPhone,011934003650670,310012343631478,015107187358,VZN,Verizon
25929,Nokia,E72-1,351513041086158,310070794986652,014159389214,ATT,AT&T
6602,ZTE,Blade,353160042131157,310160885688260,017077177220,TMO,T-Mobile
22944,Samsung,Galaxy SIII,352260057481410,310012390634015,014081054632,VZN,Verizon
7836,Nokia,6310i,351488209420841,310160492803330,019254373792,TMO,T-Mobile
29709,Apple,iPhone 4,012417006089951,310070367586392,016509542130,ATT,AT&T
15498,Nokia,3410,351484209370675,310120316350452,017076399154,SPR,Sprint
27275,Nokia,6310i,351488207459939,310160657005725,014080845667,TMO,T-Mobile
13451,Sony Ericsson,K770i,352384029317251,310160574833044,016500058301,TMO,T-Mobile
1344,Motorola,Defy Mini,351914053895685,310160456276012,014084371958,TMO,T-Mobile
20200,Apple,iPhone 4,012336001192100,310170556148150,015102855183,TMO,T-Mobile
29214,Apple,iPhone 5S,013883002566710,310012765716801,014157389422,VZN,Verizon
11312,Apple,iPhone,012158000870635,310170936376883,014159914720,TMO,T-Mobile
17323,Nokia,6233,352749019049813,310012834183976,015101687589,VZN,Verizon
4009,Sony Ericsson,Xperia S,351710052790703,310012853686485,014150217952,VZN,Verizon
23110,Nokia,3410,350994803046534,310120608426556,014083928768,SPR,Sprint
8553,Nokia,3410,350890806768843,310120265508984,019254846757,SPR,Sprint
27688,Nokia,6233,352749014436155,310170712913644,015103713324,TMO,T-Mobile
22992,ZTE,Blade,353160049796535,310070358978501,019251712278,ATT,AT&T
16355,Apple,iPhone 4,012430007836798,310070234865588,017073356312,ATT,AT&T
3984,Apple,iPhone,012159003872843,310012388940975,015103556284,VZN,Verizon
8179,Apple,iPhone 4,012417008337372,310170887172538,017071059409,TMO,T-Mobile
13160,Nokia,6233,352749019864600,310120626835673,014086926793,SPR,Sprint
4281,Nokia,6310i,351549006661378,310120398607937,016505305590,SPR,Sprint
1299,Motorola,Defy Mini,351914059344497,310160454403708,015106964265,TMO,T-Mobile
15694,Apple,iPhone,012161006758680,310170178712184,014086120148,TMO,T-Mobile
25206,Apple,iPhone,011934004428919,310012085066988,015108107517,VZN,Verizon
16896,Nokia,6233,352749013370393,310120966857352,014080108467,SPR,Sprint
29918,Apple,iPhone 4,012337000301519,310170765871036,014158411182,TMO,T-Mobile
22075,ZTE,Blade,353160045037081,310170311656848,016508142215,TMO,T-Mobile
18094,Sony Ericsson,K770i,352384026872763,310160201939312,017073113422,TMO,T-Mobile
10242,Apple,iPhone,011245007239354,310160541512769,014086650631,TMO,T-Mobile
4233,Nokia,E72-1,351513047559198,310120497240523,014083753376,SPR,Sprint
16344,ZTE,Blade,353160047317423,310120838094210,014150267117,SPR,Sprint
20715,Apple,iPhone 5,013327007254252,310170534549174,017075008600,TMO,T-Mobile
25624,Nokia,3410,351484200443181,310120005291121,015102229493,SPR,Sprint
10590,Sony Ericsson,Xperia S,351710052250174,310070313033711,016505719260,ATT,AT&T
126,Apple,iPhone 4,012338000516939,310170996043551,016506174618,TMO,T-Mobile
997,Apple,iPhone,011245000020938,310170136841205,019252047715,TMO,T-Mobile
5767,Apple,iPhone 4,012430008508673,310160846868406,014089845728,TMO,T-Mobile
5493,Nokia,E72-1,351513041604609,310170321187984,017078295115,TMO,T-Mobile
20153,Apple,iPhone 4,012336007580545,310012295505514,014086473673,VZN,Verizon
27425,Apple,iPhone 4,012336004415130,310012911428859,019252018777,VZN,Verizon
26956,Nokia,3410,351484201101310,310070560941475,015101051196,ATT,AT&T
11370,Apple,iPhone 4,012336006432527,310012965039474,016502000309,VZN,Verizon
25538,Apple,iPhone 5,013327005178095,310160647757937,015102662454,TMO,T-Mobile
2496,Apple,iPhone 4S,013006006764472,310120678316469,017079791007,SPR,Sprint
21755,Apple,iPhone 4,012417004833391,310170565686154,014082486486,TMO,T-Mobile
14599,Apple,iPhone 4,012417001385750,310160881327790,019258197570,TMO,T-Mobile
9261,Nokia,6310i,351488205667289,310170222101954,017075374876,TMO,T-Mobile
28898,Nokia,E72-1,351513046704790,310160844242832,016501466457,TMO,T-Mobile
9585,Apple,iPhone 4,012542000001631,310170234857283,014158051658,TMO,T-Mobile
6320,Apple,iPhone 4,012430007876083,310070634011390,014158347099,ATT,AT&T
25493,Apple,iPhone 4,012336002306351,310012087856372,014158663027,VZN,Verizon
27935,Nokia,3410,351484209607205,310120579246089,019259655274,SPR,Sprint
29376,Apple,iPhone,011364000877247,310170735344134,014085972233,TMO,T-Mobile
20443,Nokia,3410,351484200626329,310160085084673,014154927517,TMO,T-Mobile
28622,Apple,iPhone 5S,013883009378072,310120213622668,016503795923,SPR,Sprint
14260,Apple,iPhone,011744007502492,310012064531922,017079635095,VZN,Verizon
27513,Apple,iPhone,012158000704747,310012132905239,015100922033,VZN,Verizon
5568,Apple,iPhone,012161009701630,310070991806395,019252039330,ATT,AT&T
22374,Apple,iPhone 5,013327005836580,310070610553791,017074872112,ATT,AT&T
28103,Google  Galaxy,Nexus,351746059540485,310012229493547,014088483085,VZN,Verizon
25752,Apple,iPhone 5,013327005280468,310070801724755,016504262807,ATT,AT&T
23365,Motorola,Defy Mini,351914050634984,310120428167622,019254295664,SPR,Sprint
30324,Apple,iPhone 4,012417003583392,310070001622326,014082807818,ATT,AT&T
4239,Nokia,6310i,351488206099853,310070641416412,014086980652,ATT,AT&T
9714,Apple,iPhone,012268009091073,310070244152962,015107725686,ATT,AT&T
18927,Google  Galaxy,Nexus,351746057063641,310170905130250,019255369154,TMO,T-Mobile
19187,Apple,iPhone 4,012338008538433,310170986145093,014153869395,TMO,T-Mobile
25303,Apple,iPhone,011812000342632,310170784549438,017071480521,TMO,T-Mobile
16517,Apple,iPhone,011948000384970,310120871914191,014082857499,SPR,Sprint
17969,Nokia,6310i,351549005225721,310160289740703,014157106797,TMO,T-Mobile
1101,Apple,iPhone,011300009179778,310070249620752,015100189439,ATT,AT&T
27692,Apple,iPhone,011808000218350,310070222668339,017077673784,ATT,AT&T
23665,Nokia,6233,352749013194356,310160979667272,017076881108,TMO,T-Mobile
1434,Motorola,Defy Mini,351914056661775,310120169910194,015101639367,SPR,Sprint
25530,Apple,iPhone 4,012336002981471,310160879659473,016500916034,TMO,T-Mobile
12068,Sony Ericsson,Xperia S,351710057453973,310160609978097,016509668002,TMO,T-Mobile
22212,Apple,iPhone 5S,013883001616863,310120794770338,014087410684,SPR,Sprint
5232,Samsung,Galaxy SIII,352260051434096,310012053687538,014080793984,VZN,Verizon
1282,Nokia,6310i,351549001600228,310170767902841,014150919045,TMO,T-Mobile
29382,Nokia,E72-1,351513041775211,310160657989659,014151633565,TMO,T-Mobile
11224,Apple,iPhone 4,012542001965446,310160623184116,015109197262,TMO,T-Mobile
28597,Apple,iPhone 4,012336004368719,310170759440475,015108875265,TMO,T-Mobile
3116,Apple,iPhone 4,012417000499059,310160966237520,015104971915,TMO,T-Mobile
17645,Google  Galaxy,Nexus,351746056780428,310170055536511,017073409729,TMO,T-Mobile
10388,Apple,iPhone,011364007514068,310170964439902,014082291378,TMO,T-Mobile
21638,Google  Galaxy,Nexus,351746056754979,310012448886972,014154091930,VZN,Verizon
16535,Apple,iPhone,011300007613019,310160147421435,016504949013,TMO,T-Mobile
13439,Apple,iPhone 4,012337008097776,310120904784330,014083685133,SPR,Sprint
5931,Apple,iPhone,011934007714742,310170052737618,016508306044,TMO,T-Mobile
7023,Nokia,6233,352749017851459,310160756261208,017079725267,TMO,T-Mobile
22449,Apple,iPhone,012158007590381,310160599473541,017071545625,TMO,T-Mobile
19564,ZTE,Blade,353160046299269,310070420001830,019259134907,ATT,AT&T
15990,Apple,iPhone 4S,013006000862567,310070975048764,014081806483,ATT,AT&T
14264,Nokia,E72-1,351513042383654,310160339602595,016500788663,TMO,T-Mobile
11954,Nokia,6233,352749011030534,310120738910575,019257093587,SPR,Sprint
17983,Nokia,3410,351484201685716,310160809462069,015102674732,TMO,T-Mobile
14214,Apple,iPhone,011364003939148,310120021942869,014081351540,SPR,Sprint
26787,Apple,iPhone 4,012542002394681,310120616456023,014085918080,SPR,Sprint
26888,ZTE,Blade,353160043464877,310012037685009,019252707153,VZN,Verizon
13097,Nokia,3410,350890809814132,310070419790374,016506989373,ATT,AT&T
19899,Apple,iPhone 4,012542006655832,310160260670202,017077775923,TMO,T-Mobile
29491,Apple,iPhone 5,013327002781491,310170332149688,014081904097,TMO,T-Mobile
15621,Apple,iPhone 4S,013006000687315,310012077670987,017072408374,VZN,Verizon
8598,Apple,iPhone 4,012338008585832,310170570013248,016509684061,TMO,T-Mobile
24572,Sony Ericsson,Xperia S,351710050765219,310170378997861,014082212539,TMO,T-Mobile
1789,Nokia,6310i,351549002835767,310170667953912,015101163272,TMO,T-Mobile
1260,Nokia,6233,352749016722130,310070967758809,015103307628,ATT,AT&T
1000,Sony Ericsson,Xperia S,351710059400283,310170163017685,016504578847,TMO,T-Mobile
29524,Nokia,6210 Navigator,352914024238684,310070161556260,017078939842,ATT,AT&T
13089,Sony Ericsson,K770i,352384026878348,310070034678711,016505042639,ATT,AT&T
21509,Apple,iPhone,011245000113078,310160585421788,015107783742,TMO,T-Mobile
5257,Nokia,3410,351484209634595,310070192740010,014151741284,ATT,AT&T
901,Apple,iPhone,011744005139345,310160488266998,014153649909,TMO,T-Mobile
12530,Nokia,3410,350890809339977,310120107666382,014158722645,SPR,Sprint
2393,Apple,iPhone,012159004447456,310160632715194,014088114965,TMO,T-Mobile
9298,Nokia,3410,350994808303149,310070827175149,017073451394,ATT,AT&T
17618,Nokia,3410,350890804469706,310160242649969,019251414964,TMO,T-Mobile
16460,Sony Ericsson,K770i,352384029367570,310120136264645,016504587083,SPR,Sprint
25983,Motorola,Defy Mini,351914050553446,310160421696784,015103803503,TMO,T-Mobile
1682,Nokia,3410,351484209594687,310170009605808,014088637800,TMO,T-Mobile
3674,Nokia,6210 Navigator,352914029712584,310012574844224,014080821814,VZN,Verizon
15109,Motorola,Defy Mini,351914056393757,310070572480932,019256850832,ATT,AT&T
13387,Apple,iPhone,012268003545628,310012861935030,014081726074,VZN,Verizon
9570,Apple,iPhone 4,012430005888100,310012580164818,014159860495,VZN,Verizon
7542,Apple,iPhone,012268004648906,310170169174433,017074358091,TMO,T-Mobile
26451,Apple,iPhone,012158008195845,310120434587342,019254572008,SPR,Sprint
438,Apple,iPhone,011245005656721,310070164855957,015102871985,ATT,AT&T
25640,Apple,iPhone,011300003666581,310070791636253,017071967825,ATT,AT&T
11364,Nokia,6233,352749017259165,310120912606657,019254221138,SPR,Sprint
17867,Nokia,6233,352749017030406,310160102256725,016502989263,TMO,T-Mobile
30493,Apple,iPhone,011934000403806,310160233500790,015106623858,TMO,T-Mobile
12689,Apple,iPhone,011300009827932,310120261862414,014153553165,SPR,Sprint
3225,Apple,iPhone 4S,013006008734213,310012756366464,015101757686,VZN,Verizon
12766,Apple,iPhone,011245001033491,310160812906851,015104945100,TMO,T-Mobile
11063,Apple,iPhone,011612006453323,310070401711586,017079963341,ATT,AT&T
6131,Apple,iPhone,011300003192258,310120330692354,014083078838,SPR,Sprint
22462,Motorola,Defy Mini,351914052129772,310170512958147,015106498017,TMO,T-Mobile
26303,Apple,iPhone 4,012336002716786,310070020012008,019253028972,ATT,AT&T
7572,Sony Ericsson,K770i,352384024140179,310170421892549,016507500182,TMO,T-Mobile
22382,Nokia,3410,350994805842687,310170869334302,014082357459,TMO,T-Mobile
13361,Apple,iPhone,012159003080061,310160877962694,019254399186,TMO,T-Mobile
17471,Sony Ericsson,K770i,352384021273671,310070873122544,019256667813,ATT,AT&T
2085,Apple,iPhone 4,013263004116646,310160018968374,019251614035,TMO,T-Mobile
22254,Apple,iPhone,012161009252294,310070433897212,016501824481,ATT,AT&T
9831,Apple,iPhone 4,012430006961914,310120244376086,019255970160,SPR,Sprint
20967,Apple,iPhone 4,012542003033350,310012754611522,017075882789,VZN,Verizon
21023,Nokia,6233,352749016987516,310120352550522,019258648546,SPR,Sprint
4299,Apple,iPhone,012159003751142,310160943149743,019251655852,TMO,T-Mobile
3689,Apple,iPhone,012158004135983,310160880120854,015105945209,TMO,T-Mobile
6809,Apple,iPhone,011744004194195,310120944984956,014155118820,SPR,Sprint
26479,Apple,iPhone,011744003356617,310160829956667,014089365194,TMO,T-Mobile
10359,Apple,iPhone,011245003812521,310120108385271,016507329561,SPR,Sprint
26347,Nokia,E72-1,351513047051436,310170397433108,017076226332,TMO,T-Mobile
19628,Apple,iPhone,011744003467179,310160172312737,017073968161,TMO,T-Mobile
18736,Apple,iPhone 4,012430006024010,310160316014830,016505300447,TMO,T-Mobile
20312,Apple,iPhone 4,012542006364883,310012637181780,016508363795,VZN,Verizon
18645,Nokia,6233,352749015736455,310012027132447,019255107002,VZN,Verizon
9588,Apple,iPhone,011364008657360,310170161172658,014157039510,TMO,T-Mobile
28469,Apple,iPhone,011300000600159,310170557242285,016508261831,TMO,T-Mobile
3206,Apple,iPhone 4,012542003903487,310160935190134,017075285669,TMO,T-Mobile
19375,Apple,iPhone 4,012542000099159,310170159281538,019255877068,TMO,T-Mobile
31097,Apple,iPhone,011744004512990,310012729833253,015101051739,VZN,Verizon
20075,Apple,iPhone 5,013327007805764,310160405001745,014158088648,TMO,T-Mobile
3661,Apple,iPhone 4,012337004890831,310170088659012,014080852265,TMO,T-Mobile
27534,Apple,iPhone,012159001529632,310160525248504,014152274693,TMO,T-Mobile
22147,Nokia,6210 Navigator,352914026909330,310160423000399,017073586273,TMO,T-Mobile
2145,Apple,iPhone,011934006946752,310160340914566,017075162779,TMO,T-Mobile
6697,Apple,iPhone 5S,013883008345809,310160121894181,014156410286,TMO,T-Mobile
15439,Nokia,3410,351484207772774,310160684847736,017076063465,TMO,T-Mobile
2471,Apple,iPhone 4,012536005772897,310070192888236,014154300531,ATT,AT&T
8376,Google  Galaxy,Nexus,351746052363603,310012131285889,019256150421,VZN,Verizon
30229,Nokia,3410,351484204858046,310120959107424,014088866740,SPR,Sprint
17299,Apple,iPhone 5S,013883005993992,310012392122856,015103714930,VZN,Verizon
30328,Apple,iPhone,011812001090917,310170377721219,014150185419,TMO,T-Mobile
26986,Nokia,3410,350890803379349,310120001077572,019255043764,SPR,Sprint
21143,Apple,iPhone 5,013327007922515,310070928659102,017077456448,ATT,AT&T
14148,ZTE,Blade,353160048434066,310170380787649,014159959722,TMO,T-Mobile
21772,Samsung,Galaxy SIII,352260053750983,310170194362762,017075121523,TMO,T-Mobile
28771,Nokia,3410,350890803836486,310160741755754,019251155267,TMO,T-Mobile
9449,Motorola,Defy Mini,351914054751399,310160662586430,014081898187,TMO,T-Mobile
29820,Apple,iPhone,012161007152113,310170877131974,017073293936,TMO,T-Mobile
6689,Nokia,E72-1,351513044653498,310170345630661,016502118284,TMO,T-Mobile
15962,Apple,iPhone,012268002747189,310070596152774,016506096468,ATT,AT&T
26224,Apple,iPhone,011300004013228,310160862999851,014150925448,TMO,T-Mobile
22630,Apple,iPhone,011934006326962,310120805234371,014083705275,SPR,Sprint
7605,Apple,iPhone,011612007381294,310160577148644,019254293466,TMO,T-Mobile
27319,Apple,iPhone 4,012337005577872,310012616007546,016506912500,VZN,Verizon
17321,Nokia,6233,352749014748592,310070931353286,016502322707,ATT,AT&T
275,Apple,iPhone 5S,013883006350592,310070185230882,019254964375,ATT,AT&T
17987,Apple,iPhone 4,012536004126203,310012730119710,014157432407,VZN,Verizon
28423,Apple,iPhone,011808006537817,310120178371688,015104861680,SPR,Sprint
24306,Google  Galaxy,Nexus,351746054554842,310160494386546,014089808496,TMO,T-Mobile
2306,ZTE,Blade,353160047280213,310120484457833,016500028331,SPR,Sprint
23971,Apple,iPhone,011948005337915,310120280267867,015103665339,SPR,Sprint
25276,ZTE,Blade,353160041179731,310160188406739,016500224950,TMO,T-Mobile
23860,Nokia,3410,350994809795414,310120163707615,017071730135,SPR,Sprint
4806,Nokia,3410,350890808044574,310120803360475,017074269387,SPR,Sprint
4759,Apple,iPhone,011812004610504,310160856529457,019253563934,TMO,T-Mobile
24297,Apple,iPhone,011744000894537,310170644317901,019257892827,TMO,T-Mobile
10436,Apple,iPhone,011934003320414,310120292733313,019252712524,SPR,Sprint
29832,Nokia,6310i,351488209796735,310120294522789,019252308547,SPR,Sprint
20218,ZTE,Blade,353160048627152,310160820321277,017079539658,TMO,T-Mobile
21936,Apple,iPhone,011934007559916,310070535381688,019252480753,ATT,AT&T
18289,Apple,iPhone 4,012430008751484,310160229450170,017076577581,TMO,T-Mobile
24081,Apple,iPhone 4,012536009041533,310160949963193,015108996761,TMO,T-Mobile
30734,Apple,iPhone,012268000244233,310070235655142,019259723870,ATT,AT&T
25371,ZTE,Blade,353160049741570,310170548413800,016506584624,TMO,T-Mobile
11691,Apple,iPhone 4,013263006177643,310170359347528,014085725269,TMO,T-Mobile
18003,Apple,iPhone 4,012338006480474,310160295790264,017071714018,TMO,T-Mobile
51,Apple,iPhone,012268006122057,310160366374319,014153892808,TMO,T-Mobile
26840,Nokia,6310i,351549005849647,310012885965135,019259329523,VZN,Verizon
13931,Motorola,Defy Mini,351914052736121,310070485604239,016504802433,ATT,AT&T
4044,Apple,iPhone,011245008451672,310160080572145,014156654869,TMO,T-Mobile
20930,Apple,iPhone 4,012542007808538,310160886528890,019251449452,TMO,T-Mobile
10798,ZTE,Blade,353160044091929,310120847002843,014088373699,SPR,Sprint
9868,Apple,iPhone,011934000872760,310160880724232,017076770657,TMO,T-Mobile
15216,Apple,iPhone,012158000887360,310012507138890,014152905205,VZN,Verizon
16509,Apple,iPhone,011245005783349,310012842362968,016507086352,VZN,Verizon
14350,Apple,iPhone 5,013327001982474,310012766496136,016508800441,VZN,Verizon
25959,Apple,iPhone 4,013263007864531,310120306301512,014158625317,SPR,Sprint
22101,Apple,iPhone,011612008380738,310160119500466,014157181605,TMO,T-Mobile
15646,Apple,iPhone 4,012417008754207,310170913064905,014087224244,TMO,T-Mobile
15041,Apple,iPhone,011934000277805,310070229548892,015104489591,ATT,AT&T
7691,Apple,iPhone 4,013263001977555,310170465675169,017077605616,TMO,T-Mobile
29843,Sony Ericsson,Xperia S,351710052364713,310012410400684,019251071126,VZN,Verizon
12388,Sony Ericsson,K770i,352384024059687,310170852913123,015105387654,TMO,T-Mobile
12913,Apple,iPhone 4,012536005391443,310120975221099,015103856574,SPR,Sprint
19536,Apple,iPhone 5,013327009100007,310170798867605,017074999173,TMO,T-Mobile
7047,Apple,iPhone,011300004879078,310160213968853,014082428765,TMO,T-Mobile
24058,Apple,iPhone,011744002180939,310070044626256,014154333578,ATT,AT&T
26871,Apple,iPhone,011364002870880,310160585497468,016506156391,TMO,T-Mobile
15964,Nokia,3410,350890801998505,310170838420124,016500152407,TMO,T-Mobile
13830,Apple,iPhone,011300002166807,310170377650999,017072365533,TMO,T-Mobile
10109,Apple,iPhone,011245009769745,310160314181886,014151775354,TMO,T-Mobile
296,Nokia,3410,351484201165886,310012066707873,019255186905,VZN,Verizon
4007,Apple,iPhone,011300004710499,310170714517422,014153784428,TMO,T-Mobile
29104,Apple,iPhone,011245001538891,310012942325059,019250327915,VZN,Verizon
9218,Apple,iPhone 4,012337005499987,310070515412837,019257785999,ATT,AT&T
12005,Nokia,6310i,351549000636468,310170660882499,016507225341,TMO,T-Mobile
4596,Apple,iPhone 4,012542002519119,310170993030484,017077587456,TMO,T-Mobile
14004,Apple,iPhone,011812008614108,310120700543100,019258992845,SPR,Sprint
17857,Apple,iPhone,011808004817153,310170232254288,014153170961,TMO,T-Mobile
15735,Apple,iPhone,011300004509372,310070035523081,015103807426,ATT,AT&T
14955,Apple,iPhone 4,012336007940970,310160985717821,017079135255,TMO,T-Mobile
15679,Apple,iPhone 4S,013006001300148,310170448015582,016500427170,TMO,T-Mobile
2423,Nokia,3410,350994805218358,310070356331335,015102037476,ATT,AT&T
25095,Apple,iPhone,011808005013410,310160195795031,017075362386,TMO,T-Mobile
4942,Apple,iPhone,011245004841691,310170420669896,017072155618,TMO,T-Mobile
15613,Apple,iPhone,011364007893166,310120877709422,014151175324,SPR,Sprint
18069,Apple,iPhone,012268005676037,310070746133980,014150932311,ATT,AT&T
9944,Google  Galaxy,Nexus,351746058118622,310120404914770,014158705394,SPR,Sprint
25156,Nokia,3410,351484200172039,310012330878046,014151577448,VZN,Verizon
20908,Apple,iPhone 4,012430006326679,310120656887779,019251595661,SPR,Sprint
5535,Apple,iPhone 5S,013883000066243,310120016129931,014152979691,SPR,Sprint
12615,Apple,iPhone,011245005693339,310070891883145,015100776382,ATT,AT&T
1296,Sony Ericsson,Xperia S,351710054882225,310160087145294,016509899931,TMO,T-Mobile
30537,Nokia,6233,352749013124455,310170881754223,016508021662,TMO,T-Mobile
6392,Samsung,Galaxy SIII,352260054629296,310120456625031,017075514083,SPR,Sprint
21022,Apple,iPhone,012159003917902,310070826885311,016502370711,ATT,AT&T
11548,Nokia,6310i,351488204222515,310012172413249,016507597378,VZN,Verizon
25676,Samsung,Galaxy SIII,352260057423189,310160201469223,017072762963,TMO,T-Mobile
7935,Apple,iPhone 5S,013883002469360,310120165029532,014152646025,SPR,Sprint
29989,Apple,iPhone 5,013327002339322,310070234591518,017076508773,ATT,AT&T
31003,Sony Ericsson,K770i,352384020819120,310070977737994,015100896013,ATT,AT&T
19939,Apple,iPhone,011300005685578,310160139586259,014088989547,TMO,T-Mobile
17024,Apple,iPhone,011245003525007,310160403590226,015101064359,TMO,T-Mobile
16764,Nokia,3410,350994807190015,310012906012234,017078236466,VZN,Verizon
21952,Apple,iPhone,012161002083930,310012393648776,017073279930,VZN,Verizon
3627,Apple,iPhone 4,012336002655971,310160125442734,017073824076,TMO,T-Mobile
2303,Apple,iPhone 4,012337002001506,310120568544242,014153241714,SPR,Sprint
27294,Apple,iPhone 4,012336006988062,310170629348170,019250029680,TMO,T-Mobile
10079,Apple,iPhone,011612006912702,310160354588175,014152714728,TMO,T-Mobile
30797,Apple,iPhone 4,012336007872841,310070179404209,014088119022,ATT,AT&T
6218,Sony Ericsson,Xperia S,351710052324779,310160495728903,014088748270,TMO,T-Mobile
20768,Apple,iPhone 4,012338003871946,310012095165942,019256254137,VZN,Verizon
20411,Apple,iPhone,012158002522064,310012971804699,015101281798,VZN,Verizon
3484,Apple,iPhone 4,012417007445330,310170963662527,016505575790,TMO,T-Mobile
27655,Sony Ericsson,K770i,352384027750884,310070729329875,016500267224,ATT,AT&T
1507,Apple,iPhone,011808002297652,310160956213653,014085541383,TMO,T-Mobile
25719,Sony Ericsson,Xperia S,351710057486915,310120839564249,014085197248,SPR,Sprint
2218,Apple,iPhone,011808007797258,310160777419783,015109177953,TMO,T-Mobile
